route_id,trip_id,service_id,direction_id,shape_id
15074,2103754,16,0,74282
15074,2103755,16,1,74283
15074,2103756,16,0,74282
15074,2103757,16,1,74283
15074,2103758,16,0,74282
15074,2103759,16,1,74283
15074,2103760,16,0,74282
15074,2103761,16,1,74283
15074,2103762,16,0,74282
15074,2103763,16,1,74283
15074,2103764,16,0,74282
15074,2103765,16,1,74283
15074,2103766,16,0,74282
15074,2103767,16,1,74283
15074,2103768,16,0,74282
15074,2103769,16,1,74283
15074,2103770,16,0,74282
15074,2103771,16,1,74283
15074,2103772,16,0,74282
15074,2103773,16,1,74283
15074,2103774,16,0,74282
15074,2103775,16,1,74283
15074,2103776,16,0,74282
15074,2103777,16,1,74283
15074,2103778,16,0,74282
15074,2103779,16,1,74283
15074,2103780,16,0,74282
15074,2103781,16,1,74283
15074,2103782,16,0,74282
15074,2103783,16,1,74283
15074,2103784,16,0,74282
15074,2103785,16,1,74283
15074,2103786,16,0,74282
15074,2103787,16,1,74283
15074,2103788,16,0,74282
15074,2103789,16,1,74283
15074,2103790,16,0,74282
15074,2103791,16,1,74283
15074,2103792,16,0,74282
15074,2103793,16,1,74283
15074,2103794,16,0,74282
15074,2103795,16,1,74283
15074,2103796,16,0,74282
15074,2103797,16,1,74283
15074,2103798,16,0,74282
15074,2103799,16,1,74283
15074,2103800,16,0,74282
15074,2103801,16,1,74283
15074,2103802,16,0,74282
15074,2103803,16,1,74283
15074,2103804,16,0,74282
15074,2103805,16,1,74283
15074,2103806,16,0,74282
15074,2103807,16,1,74283
15074,2103808,16,0,74282
15074,2103809,16,1,74283
15074,2103810,16,0,74282
15074,2103811,16,1,74283
15074,2103812,16,0,74282
15074,2103813,16,1,74283
15074,2103814,16,0,74282
15074,2103815,16,1,74283
15074,2103816,16,0,74282
15074,2103817,16,1,74283
15074,2103818,16,0,74282
15074,2103819,16,1,74283
15074,2103820,16,0,74282
15074,2103821,16,1,74283
15074,2103822,16,0,74282
15074,2103823,16,1,74283
17424,2104770,2,0,111185
17424,2104771,2,1,84243
17424,2104773,2,0,84348
17424,2104774,2,1,84243
17424,2104776,2,0,84348
17424,2104777,2,1,84243
17424,2104778,2,0,84348
17424,2104779,2,1,84243
15247,2105355,5,0,74181
15247,2105356,5,1,74180
15247,2105357,5,0,74179
15247,2105358,5,1,74180
15247,2105359,5,0,74179
15247,2105360,5,1,74180
15247,2105361,5,0,74179
15247,2105362,5,1,74180
15247,2105363,5,0,74179
15247,2105364,5,1,74180
15247,2105365,5,0,74179
15247,2105366,5,1,74180
15247,2105367,5,0,74179
15247,2105368,5,1,74180
15247,2105369,5,0,74179
15247,2105370,5,1,74180
15247,2105371,5,0,74179
15247,2105372,5,1,74180
15247,2105373,5,0,74179
